userId,Action,Animation,Comedy,Crime,Drama,Horror,Mystery,Thriller,label
2378,3.883372743875013,3.2176913407503474,3.8369779529107393,4.012439505185734,3.998343145679505,3.587076536300139,4.108845670375174,3.7176913407503474,0
2400,3.664902787552724,3.511014289661706,3.7249666132508246,3.838050714483085,3.7538313884411747,3.5145007938700945,3.755507144830853,3.761014289661706,77
2403,3.750598249910044,3.913405559957284,3.611279695302374,3.8420529661908978,3.8494617816194814,3.21898446381205,4.023730579765062,4.160595869647594,87
2406,2.521576227390181,2.557083333333333,2.8516877637130804,3.3783333333333334,3.4656666666666665,2.1305555555555555,3.1416666666666666,4.391666666666667,61
2410,3.3392700501253136,3.0708020050125313,3.59120022277917,3.880534670008354,3.6259767064720623,3.876509455456824,3.6604010025062657,3.7854010025062657,23
2420,3.3274746236119626,3.112063492063492,3.0492774224117505,3.054232804232804,3.2070453912559174,2.9834656084656084,3.450396825396825,4.65079365079365,20
2429,3.313617201545742,3.4109158986175117,3.1458218125960062,3.6647465437788016,3.4035812334542603,3.451665270213657,3.9909479921000655,3.2183179723502304,28
2449,3.1721278901944827,4.133181900384896,2.906430195309705,4.011688429121279,3.8875264652953003,3.0125875390536856,3.732727601539583,3.415909501924479,62
2509,3.550622433176863,3.776412690502262,3.6732931210698747,4.049101031373482,4.008088147088982,4.091113748044117,4.136670622066176,4.015560829421569,81
2525,3.814992389649923,4.082407407407407,3.964087301587302,4.257407407407407,4.222098765432098,3.998611111111111,3.9990740740740742,3.9972222222222222,11
2595,3.3565760312919406,3.524283297720798,3.383265075973409,3.705827991452991,3.5596027718423553,3.5461214133089136,3.5485665954415953,3.572849893162393,56
2596,3.712472718253968,4.0496726190476195,3.57077876984127,3.91422335600907,3.8463818027210888,3.4427636054421766,4.1746726190476195,3.599345238095238,87
2598,2.966223404255319,3.6180555555555554,3.0646114864864864,3.630787037037037,3.3404999999999996,3.3368055555555554,3.7232142857142856,3.760416666666667,97
2629,2.9895443162020907,3.460292658730159,3.8772286551339286,3.9057053571428573,3.696158715351812,4.234661989795918,3.690438988095238,3.571316964285714,15
2640,2.9312875129569402,3.2654625981025505,3.412260545524541,3.605860673582143,3.7305752807846906,3.294779773339732,4.1430396977863095,4.179119093358928,83
2653,2.049497638073219,3.167827929092008,2.046097689803136,3.051716744563935,2.926338819232714,2.7042723473299555,3.287768266299117,2.8117489551573764,8
2660,3.8766235555055433,3.3464796812179243,3.518458712476365,3.5983005357603774,3.680626847694917,3.7250275206558054,3.385071553705094,3.385071553705094,52
2669,2.917180969018219,3.4089986559139787,3.2376912737799834,3.2835994623655913,2.897272552716101,2.6525891657066047,3.272665770609319,3.5069220430107526,68
2679,3.390252340061962,3.0629353401691626,2.6424175440960025,3.4460364920789424,3.213626316144004,1.7400912301973563,3.7301824603947127,3.3601368452960343,47
2691,3.550859798085901,4.407242428221289,3.6847493116564807,3.6774141427404294,3.7188402207473903,3.5571790648077415,4.225793942577031,3.9072424282212888,60
2701,3.8631091296713507,4.244783872581584,4.069646136571665,4.313710877794492,4.153057544276825,2.994783872581584,3.998509677880452,3.4965225817210555,72
2715,3.819168178943556,3.6429863443353048,3.7717587915292854,3.9616080315651643,3.920649276354716,4.000301470115711,4.000301470115711,4.000452205173567,46
2718,3.8308492875417386,4.068978182584095,4.050941446341916,4.0780445935836145,4.308145686767844,3.7457118195221657,2.4957118195221657,2.9957118195221657,93
2719,3.5066975559163063,3.678583192170149,3.5762562887562894,4.013804850452577,3.7698101968059956,3.2733620546120545,3.8884266774891776,4.017902236652237,27
2725,3.269836414730203,3.7840085194169517,3.811389480515066,3.830371948040176,3.827429179958354,2.8066808656949194,3.820007099514126,3.4600212985423786,5
2738,2.4691125894965955,2.4845723627101166,3.339581995452453,3.4531679049369814,3.389031306058634,3.556381575140078,3.371747069677907,3.6682154533876457,92
2766,4.02037626947753,4.386834563397389,4.232253410861584,4.465984238840009,4.313887389889947,4.207232801820029,4.358543204246736,3.7540398808431403,30
2775,3.4112498213988767,3.822786634311587,3.3670886962469178,3.559934369496533,3.537383033520531,3.2702738870458146,3.8288521871708863,3.8108315737815284,35
2806,2.7379201680672267,3.7818877551020407,2.8379464285714286,2.6006944444444446,2.081866197183099,3.5697115384615388,2.2625,2.953125,76
2818,4.027480140986074,3.3317784558273686,4.071345274419323,3.9421282833646965,4.0832222706543355,3.8325558945803513,4.1238338418705265,3.7476676837410534,46
2872,3.8455660043108755,3.8366504030258195,3.8094088946516154,3.809223262934994,3.8187849217622705,3.2885574883078452,3.7549756045387293,3.7599512090774585,45
2887,3.228215810681356,3.550809657819542,2.615282095952326,2.6026083585370463,1.9103852727431119,2.1608686575997407,3.6478231371991567,3.565699172088514,8
2932,3.482474438910288,3.6743323255228018,3.4454873912275916,4.010138468967834,3.8193517118781672,2.9099140130886165,3.7715133191323673,3.4966616276140083,5
2938,2.2808759305225697,3.8090395533610772,3.2911541581031654,3.620718575531671,3.582525684737273,2.940638733805929,3.7473320926696596,3.68168303516073,63
3009,4.073031283710895,2.894202898550725,3.480038759689922,3.383030303030303,2.933033033033033,2.8566666666666665,3.3066666666666666,3.6958333333333337,66
3013,3.1277981983684526,3.3800999025341127,2.568611021418577,3.502549951267057,3.6274919338576326,2.771044956140351,3.70464424951267,3.3345426065162904,65
3016,4.224106869875874,4.469876253498432,4.355850871722683,4.071274802745037,3.9967113098395557,4.142549605490074,3.9638244082351113,3.9638244082351113,57
3063,2.9700485199992492,3.932215071577248,3.438046363554838,3.488003598331989,3.4001549533329194,3.053021589991929,3.404028786655905,3.3560431799838577,53
3098,3.8603468096099216,3.2710519245673093,3.407894231833792,3.967762981141827,3.6385446836962676,3.3710519245673094,4.118419874278848,3.4276298114182726,3
3123,3.837716272555534,3.3858998599439776,3.836422946227671,4.029617383185157,3.8950635487839995,3.7214749649859944,3.908719887955182,3.503353803059685,93
3148,3.5737363584685005,3.7044038994317865,3.502986288336855,3.8217533712842635,3.5677273034937595,3.3601585210743723,3.751203670053446,3.4039145772726993,23
3150,3.074293924466338,3.6625081539465096,3.1456298003072196,3.5984813797313797,3.425396087803151,3.130090311986864,4.028769841269842,3.690070346320346,25
3164,3.4413487202705095,3.8691177369576755,3.7960627941490306,3.9663235983342178,3.9212193226378993,3.680882540911503,4.247426987506634,3.7448539750132666,0
3176,3.725212036515633,3.2400545926099493,3.9266689413587477,4.061878412038122,3.8746448068789268,3.7450272963049747,3.89602183704398,3.39602183704398,93
3177,3.820910540729157,3.9808477803943214,3.801327871896688,3.4731868925520497,3.959572048711605,3.5772896418401663,4.1463737851041005,2.36593446276025,91
3180,2.8399727273050677,2.9711545455677357,2.9075988174942538,3.008415909487076,2.8887968380824613,2.70076163850095,2.251485315660495,2.314109091965536,22
3225,2.750264635681329,3.162775375507023,2.967824627344466,3.457093133754271,3.281316623106538,2.849190061219872,3.5324891897816038,3.0406114872270047,68
3243,3.0326998472510773,3.247504818891385,3.057913276354169,4.077001499210653,4.079650674644793,3.4482533732239693,3.8081334330599237,3.2325337322396956,70
3250,2.081425518925519,2.900607638888889,2.4484953703703707,3.224041005291005,3.0293941570881224,2.627314814814815,3.4016203703703702,2.9774305555555554,31
3272,3.0873519024834817,3.134235209235209,3.5282600440495173,4.230148423005566,4.272092680047225,3.9259185259185263,4.016623376623377,3.935137085137085,55
3279,4.091463540096078,4.179271144850856,4.110897207566212,3.0626424702511663,2.8801054322414283,2.1280508177506103,4.229689057587608,4.344533586381413,25
3302,3.168545756710688,3.5985091404983045,3.886763638973595,3.960830160048615,3.9468114444894633,3.599337395777024,3.6117545702491523,3.8485091404983045,15
3316,3.7262008082874853,3.9263743875172445,3.435996538853682,4.059572207241381,3.7681843779802966,3.661695991083746,3.6886453229310368,3.1579679843965556,21
3336,3.8769468105532168,3.756384062366205,4.013752210333221,3.7969867186385047,4.195626678215964,3.8694400566965506,3.343973437277009,3.1773067706103424,93
3382,2.633227784938976,3.3381307954557045,2.5663377484144845,3.3153478661617446,3.1925007024794794,2.7940653977278522,3.8169470202025355,2.870504636364564,4
3394,3.432239540607055,3.267080745341615,3.3433503836317136,3.6845607808340723,3.2492941840767933,3.3701940352137982,3.698369565217391,3.599378881987578,7
3400,3.901241444590068,3.933829365079365,3.8238928081520673,4.113191438191438,4.205882762461709,4.102943121693122,4.447063492063492,3.96218820861678,58
3409,3.695601625567938,4.0101239771270825,4.114209545435753,3.8243211363220238,4.0467768601308975,4.270247954254165,4.108099181701666,3.68016530283611,74
3444,4.154707833813544,4.6005495913689165,4.1204763125197275,4.223949687517407,3.9403572343897957,3.717857447965985,3.8011907812993186,2.9517861719489784,14
3445,3.109972482361645,3.498697608075488,3.33477648202138,3.614392521339746,3.515467288477891,3.145871348539416,3.8299688208616782,3.4949532312925173,7
3448,3.5215607721614854,3.5958309897534475,3.3983972556220605,3.8929683105787714,3.5956079180881177,3.240788733606352,4.010712276931526,3.8937464846301717,75
3450,4.273622992987931,3.724923090475416,4.394801199505216,4.455926989184774,4.423582003414167,4.057098908843095,3.8999487269836104,3.474923090475416,2
3477,2.975180606430606,2.80505698005698,3.1242911409578076,3.4443019943019944,3.307340930674264,3.03670465337132,4.203371320037986,3.55505698005698,49
3484,3.752712288619151,3.8272782651072124,3.710994473155326,3.7953449638663055,3.765844907407407,3.394525989057239,3.658449074074074,3.477008442265795,21
3485,3.7606392786472385,3.381936274509804,3.5727420343137255,3.2606454248366012,3.233602260348584,3.2190619429590015,4.45484068627451,2.1365604575163397,43
3503,2.379699457819521,3.428304581445802,2.843392602423726,3.473585898427401,3.499974629135764,2.544112368021443,3.638058697831384,3.270210690040204,47
3504,3.2653781266542454,2.720424511889946,3.2579648313801632,3.795694835611884,3.4047223889493274,4.5626885753029915,3.6980109543181627,4.344032862954488,3
3517,3.406693230406678,4.09792514017774,3.5655388734116777,3.7768011682222133,3.6563910050654664,3.5658240229292493,3.8224064252221748,3.6379251401777393,71
3526,3.868707482993197,3.9523809523809526,3.996190476190476,3.9947089947089944,4.1480331262939965,3.9523809523809526,3.8015873015873014,4.134920634920634,41
3532,3.6130372402985307,3.312610834221817,3.5491625599680514,3.6989341672320655,3.7245597576438483,3.5484350028704865,3.771609172886054,3.657413759329082,23
3537,3.8495956354270837,3.3628361681210945,4.008948652110417,4.391778722707031,4.304606576022017,1.475672336242189,4.200384192138394,4.201344672484378,51
3546,4.159324293564855,4.359594436065024,4.222606079468824,4.206989106753813,4.43213729936419,4.1686819172113285,4.362454611474219,4.087363834422658,13
3547,3.3373856267653257,3.784392230576441,3.2947974101921473,3.688294172932331,3.7138725720551378,3.4184314954051795,3.752269065520945,3.566470864661654,80
3548,3.2410104153283887,3.402451813046864,3.7926922276704462,3.524401611597212,3.929055864034083,3.739871501458304,3.9065381681249707,3.3598072521874567,59
3557,3.758117842578627,3.6940016619183282,3.2880002462101223,4.0115002769863874,4.079314475647809,2.847000830959164,3.9440016619183282,3.9440016619183282,51
3593,3.321311523579733,3.4403289093222296,3.4089619798493844,3.6837974207726116,3.6213653949708577,3.163442969774077,3.4403289093222296,3.0504111366527873,85
3623,3.464568302068302,3.676144907723855,3.638409984510902,3.758124098124098,3.672713861009902,3.290217574633159,3.5879406307977737,3.2716720779220783,5
3624,3.1645273170286754,3.615660975114861,3.3293762180062427,3.487002750217221,3.4500437979360914,2.815848072719927,3.5793994181251523,3.5583693890314096,53
